7899089426404,2,"Avon Ideal Flawless Po Compacto -Avela","30,00",9
7899089426947,2,"Avon Ideal Flawless Po Compacto  Marrom",1,6
7899089426923,2,"Avon Ideal Flawless Po Compacto Mel","30,00",7
7899089435963,2,"Avon true  color sombra individual - dourado",1,5
7899089405997,2,"Avon ideal shade base compacta - bege claro RF","16,99",0
7899089405966,2,"Avon ideal shade base compacta -bege rosado RF","16,99",1
7899089405959,2,"Avon ideal shade base compacta - marrom RF","16,99",0
78929325,2,"Avon Ideal Shade Base Compacta Marrom Claro - RF","16,99",4
7899089406017,2,"Avon ideal shade base compacta - marrom claro RF","16,99",0
7899089405973,2,"Avon ideal shade base compacta - bronze RF","16,99",0
7899089404969,2,"Avon true color quarteto sombras - fresh","37,00",6
7899089404952,2,"Avon true color quarteto sombras- colecao expresso","37,00",4,
7899089424912,2,"Avon true color quarteto sombras - fantasia","37,00",4
7899089425612,2,"Avon quarteto sombras - cosmopolitan moderna","12,99",0
7899089419413,2,"avon mega impact duo sombras -violeta","22,00",2
7899089419383,2,"Avon mega impact duo  sombras- azul impact","22,00",3
7899089419406,2,"Avon mega impact duo sombras - chocolate","22,00",0
7899089433174,2,"Avon ideal luminous blush po- bronze","30,00",7
7899089403580,2,"Avon True Color Blush Po - Caramelo",1
7899089403559,2,"Avon True Color Blush em Po Malva","30,00",4
7899089435970,2,"Avon true color blush po - framboesa","30,00",2
7899089430210,2,"Avon ideal luminous blush po - rosa","30,00",4
7899089433075,2,"Avon ideal luiminous blush pessego","30,00",6
7898532705318,1,"Natura Aquarela Batom Fps 8 cor 01 Matte","15,90",4
7898517654129,1,"Natura Aquarela Batom cor 56","15,90",0
7898517654136,1,"Natura Aquarela Batom cor 57","14,90",0
7898532705356,1,"Natura Aquarela Batom Matte cor 04","15,90",0
7898487301344,1,"Natura Aquarela Batom cor 10","15,90",1
7898532705288,1,"Natura Aquarela Batom cor 56 Colecao Bordado","14,90",0
7898532704472,1,"Natura Una Batom Uva","34,50",2
7898532704465,1,"Natura Una Batom Vinho","34,50",1
7898532693660,1,"Natura Faces Batom  Rosa Mania","9,90",5
7898532693714,1,"Natura Faces Batom- Vermelho Paixao","9,90",3
7898528401705,1,"Natura SRN Gel Pos Barba","22,70",0
7898548805767,1,"Natura SRN Creme Barbear nao Espumante","18,50",2
7898548805774,1,"Natura SRN Sabonete Barra","9,90",0
7898517657274,1,"Natura Ekos Matte Verde Deso Colonia c/Aromatico","69,80",0
7898548813229,1,"Natura Ekos Matte Verde Gel Barbear",,2
7898548813717,1,"Natura Ekos Matte Verde Sabonete Massageador",,2
7899089415767,2,"Avon Naturals Condicionador Cabelos Quimicamente","7,99",3
7899089415682,2,"Avon Naturals Condicionador Controle Volume Papaya","7,99",4
7898506877782,1,"Natura Erva Doce Deom Roll-On","13,90",0
7898517650480,1,"Natura Erva Doce  Desodorante Spray Completo","20,70",8
7898517650497,1,"Natura Erva Doce Desod Spray Refill","16,20",10
7898506875436,1,"Natura Higeia Sabonete Liquido Intimo","24,60",2
7898506875429,1,"Natura Higeia Lencos Umedecidos Intimos","13,50",2
